@File_Version: 4
@Coordinate_Type_is: 1
@Export_Type_is: 1
@Number_of_Projects 1
@Project_Type_Name: , 3,xxx,
@Project_Unit_is: meters , xxx
#File_Version____________-> 4
#Project_Name____________-> xxx
#Project_Type____________-> 3
#Export_XY_Unit__________-> meters
#OpenWorks_Project_______-> 'xxx'
#Master_Project_______->
#Coordinate_type_________-> 1
#Number_of_points_in_hzd_-> 1
#Horizon_internal_id_____-> xxx
#Horizon_extremes_are____-> xxx,xxx
#Horizon_onset_is_Minimum_____-> 1
#Horizon_type_is_DEPTH_STRUCTURE______-> 2
#Horizon_color_is________-> 255 0 0
#Horizon_name____________-> xxx
#Horizon_attribute_______-> DEPTH_STRUCTURE
#Horizon_version_________-> UNKNOWN
#Horizon_interp_status___-> defaultStat
#Horizon_class___________-> defaultClass
#Export_Z_Unit___________-> meters
#Horizon_onset_type______-> Minimum
#Horizon_data_domain_____-> DEPTH
#Horizon_remark_size_____-> 50
   4.5555553e+05   7.3249577e+06   1.6081616e+03
   4.5556532e+05   7.3249655e+06   1.6082686e+03
   4.5557511e+05   7.3249733e+06   1.6083763e+03
   4.5558489e+05   7.3249810e+06   1.6084848e+03
   4.5559468e+05   7.3249888e+06   1.6085940e+03
   4.5560447e+05   7.3249966e+06   1.6087040e+03
   4.5561425e+05   7.3250044e+06   1.6088148e+03
   4.5562404e+05   7.3250122e+06   1.6089263e+03
   4.5563383e+05   7.3250199e+06   1.6090388e+03
   4.5564361e+05   7.3250277e+06   1.6091520e+03
   4.5565340e+05   7.3250355e+06   1.6092668e+03
   4.5566318e+05   7.3250433e+06   1.6093834e+03
   4.5567297e+05   7.3250510e+06   1.6095017e+03
   4.5568276e+05   7.3250588e+06   1.6096219e+03
   4.5569254e+05   7.3250666e+06   1.6097441e+03
   4.5570233e+05   7.3250744e+06   1.6098682e+03
   4.5571212e+05   7.3250821e+06   1.6099941e+03
   4.5572190e+05   7.3250899e+06   1.6101221e+03
   4.5573169e+05   7.3250977e+06   1.6102521e+03
   4.5574148e+05   7.3251055e+06   1.6103841e+03
   4.5575126e+05   7.3251133e+06   1.6105181e+03
   4.5576105e+05   7.3251210e+06   1.6106542e+03
   4.5577084e+05   7.3251288e+06   1.6107924e+03
   4.5578062e+05   7.3251366e+06   1.6109326e+03
   4.5579041e+05   7.3251444e+06   1.6110750e+03
   4.5580020e+05   7.3251521e+06   1.6112195e+03
   4.5580998e+05   7.3251599e+06   1.6113661e+03
   4.5581977e+05   7.3251677e+06   1.6115149e+03
   4.5582956e+05   7.3251755e+06   1.6116659e+03
   4.5583934e+05   7.3251832e+06   1.6118190e+03
   4.5584913e+05   7.3251910e+06   1.6119742e+03
   4.5585892e+05   7.3251988e+06   1.6121317e+03
   4.5586870e+05   7.3252066e+06   1.6122913e+03
   4.5587849e+05   7.3252143e+06   1.6124530e+03
   4.5588828e+05   7.3252221e+06   1.6126169e+03
   4.5589806e+05   7.3252299e+06   1.6127828e+03
   4.5590785e+05   7.3252377e+06   1.6129510e+03
   4.5591763e+05   7.3252455e+06   1.6131211e+03
   4.5592742e+05   7.3252532e+06   1.6132935e+03
   4.5593721e+05   7.3252610e+06   1.6134678e+03
   4.5594699e+05   7.3252688e+06   1.6136441e+03
   4.5595678e+05   7.3252766e+06   1.6138225e+03
   4.5596657e+05   7.3252843e+06   1.6140027e+03
   4.5597635e+05   7.3252921e+06   1.6141848e+03
   4.5598614e+05   7.3252999e+06   1.6143690e+03
   4.5599593e+05   7.3253077e+06   1.6145554e+03
   4.5600571e+05   7.3253154e+06   1.6147443e+03
   4.5601550e+05   7.3253232e+06   1.6149357e+03
   4.5602529e+05   7.3253310e+06   1.6151295e+03
   4.5603507e+05   7.3253388e+06   1.6153259e+03
   4.5604486e+05   7.3253465e+06   1.6155248e+03
   4.5605465e+05   7.3253543e+06   1.6157261e+03
   4.5606443e+05   7.3253621e+06   1.6159300e+03
   4.5607422e+05   7.3253699e+06   1.6161361e+03
   4.5608401e+05   7.3253777e+06   1.6163445e+03
   4.5609379e+05   7.3253854e+06   1.6165550e+03
   4.5610358e+05   7.3253932e+06   1.6167675e+03
   4.5611337e+05   7.3254010e+06   1.6169817e+03
   4.5612315e+05   7.3254088e+06   1.6171975e+03
   4.5613294e+05   7.3254165e+06   1.6174147e+03
   4.5614273e+05   7.3254243e+06   1.6176330e+03
   4.5615251e+05   7.3254321e+06   1.6178522e+03
   4.5616230e+05   7.3254399e+06   1.6180719e+03
   4.5617208e+05   7.3254476e+06   1.6182919e+03
   4.5618187e+05   7.3254554e+06   1.6185118e+03
   4.5619166e+05   7.3254632e+06   1.6187313e+03
   4.5620144e+05   7.3254710e+06   1.6189501e+03
   4.5621123e+05   7.3254787e+06   1.6191677e+03
   4.5622102e+05   7.3254865e+06   1.6193837e+03
   4.5623080e+05   7.3254943e+06   1.6195979e+03
   4.5624059e+05   7.3255021e+06   1.6198096e+03
   4.5625038e+05   7.3255099e+06   1.6200187e+03
   4.5626016e+05   7.3255176e+06   1.6202244e+03
   4.5626995e+05   7.3255254e+06   1.6204266e+03
   4.5627974e+05   7.3255332e+06   1.6206253e+03
   4.5628952e+05   7.3255410e+06   1.6208212e+03
   4.5629931e+05   7.3255487e+06   1.6210143e+03
   4.5630910e+05   7.3255565e+06   1.6212042e+03
   4.5631888e+05   7.3255643e+06   1.6213908e+03
   4.5632867e+05   7.3255721e+06   1.6215738e+03
   4.5633846e+05   7.3255798e+06   1.6217533e+03
   4.5634824e+05   7.3255876e+06   1.6219289e+03
   4.5635803e+05   7.3255954e+06   1.6221006e+03
   4.5636782e+05   7.3256032e+06   1.6222682e+03
   4.5637760e+05   7.3256109e+06   1.6224316e+03
   4.5638739e+05   7.3256187e+06   1.6225907e+03
   4.5639718e+05   7.3256265e+06   1.6227454e+03
   4.5640696e+05   7.3256343e+06   1.6228956e+03
   4.5641675e+05   7.3256421e+06   1.6230413e+03
   4.5642653e+05   7.3256498e+06   1.6231824e+03
   4.5643632e+05   7.3256576e+06   1.6233189e+03
   4.5644611e+05   7.3256654e+06   1.6234507e+03
   4.5645589e+05   7.3256732e+06   1.6235778e+03
   4.5646568e+05   7.3256809e+06   1.6237003e+03
   4.5647547e+05   7.3256887e+06   1.6238180e+03
   4.5648525e+05   7.3256965e+06   1.6239311e+03
   4.5649504e+05   7.3257043e+06   1.6240393e+03
   4.5650483e+05   7.3257120e+06   1.6241428e+03
   4.5651461e+05   7.3257198e+06   1.6242419e+03
   4.5652440e+05   7.3257276e+06   1.6243370e+03
   4.5653419e+05   7.3257354e+06   1.6244284e+03
   4.5654397e+05   7.3257431e+06   1.6245162e+03
   4.5655376e+05   7.3257509e+06   1.6246009e+03
   4.5656355e+05   7.3257587e+06   1.6246827e+03
   4.5657333e+05   7.3257665e+06   1.6247618e+03
   4.5658312e+05   7.3257743e+06   1.6248387e+03
   4.5659291e+05   7.3257820e+06   1.6249135e+03
   4.5660269e+05   7.3257898e+06   1.6249864e+03
   4.5661248e+05   7.3257976e+06   1.6250578e+03
   4.5662227e+05   7.3258054e+06   1.6251279e+03
   4.5663205e+05   7.3258131e+06   1.6251970e+03
   4.5664184e+05   7.3258209e+06   1.6252653e+03
   4.5665163e+05   7.3258287e+06   1.6253329e+03
   4.5666141e+05   7.3258365e+06   1.6254002e+03
   4.5667120e+05   7.3258442e+06   1.6254673e+03
   4.5668099e+05   7.3258520e+06   1.6255344e+03
   4.5669077e+05   7.3258598e+06   1.6256016e+03
   4.5670056e+05   7.3258676e+06   1.6256691e+03
   4.5671034e+05   7.3258753e+06   1.6257372e+03
   4.5672013e+05   7.3258831e+06   1.6258059e+03
   4.5672992e+05   7.3258909e+06   1.6258753e+03
   4.5673970e+05   7.3258987e+06   1.6259456e+03
   4.5674949e+05   7.3259065e+06   1.6260169e+03
   4.5675928e+05   7.3259142e+06   1.6260892e+03
   4.5676906e+05   7.3259220e+06   1.6261627e+03
   4.5677885e+05   7.3259298e+06   1.6262374e+03
   4.5678864e+05   7.3259376e+06   1.6263133e+03
   4.5679842e+05   7.3259453e+06   1.6263906e+03
   4.5680821e+05   7.3259531e+06   1.6264692e+03
   4.5681800e+05   7.3259609e+06   1.6265492e+03
   4.5682778e+05   7.3259687e+06   1.6266306e+03
   4.5683757e+05   7.3259764e+06   1.6267134e+03
   4.5684736e+05   7.3259842e+06   1.6267976e+03
   4.5685714e+05   7.3259920e+06   1.6268832e+03
   4.5686693e+05   7.3259998e+06   1.6269702e+03
   4.5687672e+05   7.3260075e+06   1.6270586e+03
   4.5688650e+05   7.3260153e+06   1.6271483e+03
   4.5689629e+05   7.3260231e+06   1.6272394e+03
   4.5690608e+05   7.3260309e+06   1.6273317e+03
   4.5691586e+05   7.3260387e+06   1.6274249e+03
   4.5692565e+05   7.3260464e+06   1.6275188e+03
   4.5693544e+05   7.3260542e+06   1.6276136e+03
   4.5694522e+05   7.3260620e+06   1.6277092e+03
   4.5695501e+05   7.3260698e+06   1.6278056e+03
   4.5696479e+05   7.3260775e+06   1.6279029e+03
   4.5697458e+05   7.3260853e+06   1.6280010e+03
   4.5698437e+05   7.3260931e+06   1.6280997e+03
   4.5699415e+05   7.3261009e+06   1.6281985e+03
   4.5700394e+05   7.3261086e+06   1.6282972e+03
   4.5701373e+05   7.3261164e+06   1.6283958e+03
   4.5702351e+05   7.3261242e+06   1.6284943e+03
   4.5703330e+05   7.3261320e+06   1.6285926e+03
   4.5704309e+05   7.3261397e+06   1.6286907e+03
   4.5705287e+05   7.3261475e+06   1.6287887e+03
   4.5706266e+05   7.3261553e+06   1.6288865e+03
   4.5707245e+05   7.3261631e+06   1.6289840e+03
   4.5708223e+05   7.3261709e+06   1.6290813e+03
   4.5709202e+05   7.3261786e+06   1.6291783e+03
   4.5710181e+05   7.3261864e+06   1.6292750e+03
   4.5711159e+05   7.3261942e+06   1.6293715e+03
   4.5712138e+05   7.3262020e+06   1.6294677e+03
   4.5713117e+05   7.3262097e+06   1.6295637e+03
   4.5714095e+05   7.3262175e+06   1.6296593e+03
   4.5715074e+05   7.3262253e+06   1.6297546e+03
   4.5716053e+05   7.3262331e+06   1.6298497e+03
   4.5717031e+05   7.3262408e+06   1.6299444e+03
   4.5718010e+05   7.3262486e+06   1.6300389e+03
   4.5718989e+05   7.3262564e+06   1.6301331e+03
   4.5719967e+05   7.3262642e+06   1.6302269e+03
   4.5720946e+05   7.3262719e+06   1.6303206e+03
   4.5721924e+05   7.3262797e+06   1.6304139e+03
   4.5722903e+05   7.3262875e+06   1.6305070e+03
   4.5723882e+05   7.3262953e+06   1.6305999e+03
   4.5724860e+05   7.3263031e+06   1.6306924e+03
   4.5725839e+05   7.3263108e+06   1.6307849e+03
   4.5726818e+05   7.3263186e+06   1.6308769e+03
   4.5727796e+05   7.3263264e+06   1.6309689e+03
   4.5728775e+05   7.3263342e+06   1.6310607e+03
   4.5729754e+05   7.3263419e+06   1.6311522e+03
   4.5730732e+05   7.3263497e+06   1.6312436e+03
   4.5731711e+05   7.3263575e+06   1.6313348e+03
   4.5732690e+05   7.3263653e+06   1.6314260e+03
   4.5733668e+05   7.3263730e+06   1.6315169e+03
   4.5734647e+05   7.3263808e+06   1.6316078e+03
   4.5735626e+05   7.3263886e+06   1.6316986e+03
   4.5736604e+05   7.3263964e+06   1.6317893e+03
   4.5737583e+05   7.3264041e+06   1.6318798e+03
   4.5738562e+05   7.3264119e+06   1.6319704e+03
   4.5739540e+05   7.3264197e+06   1.6320610e+03
   4.5740519e+05   7.3264275e+06   1.6321515e+03
   4.5741498e+05   7.3264353e+06   1.6322420e+03
   4.5742476e+05   7.3264430e+06   1.6323325e+03
   4.5743455e+05   7.3264508e+06   1.6324231e+03
   4.5744434e+05   7.3264586e+06   1.6325137e+03
   4.5745412e+05   7.3264664e+06   1.6326044e+03
   4.5746391e+05   7.3264741e+06   1.6326951e+03
   4.5747369e+05   7.3264819e+06   1.6327858e+03
   4.5748348e+05   7.3264897e+06   1.6328767e+03
   4.5749327e+05   7.3264975e+06   1.6329677e+03
   4.5750305e+05   7.3265052e+06   1.6330586e+03
   4.5751284e+05   7.3265130e+06   1.6331497e+03
   4.5752263e+05   7.3265208e+06   1.6332408e+03
   4.5423040e+05   7.3238928e+06   1.5969263e+03
   4.5424018e+05   7.3239006e+06   1.5969678e+03
   4.5424997e+05   7.3239083e+06   1.5970093e+03
   4.5425976e+05   7.3239161e+06   1.5970508e+03
   4.5426954e+05   7.3239239e+06   1.5970922e+03
   4.5427933e+05   7.3239317e+06   1.5971337e+03
   4.5428911e+05   7.3239394e+06   1.5971752e+03
   4.5429890e+05   7.3239472e+06   1.5972167e+03
   4.5430869e+05   7.3239550e+06   1.5972582e+03
   4.5431847e+05   7.3239628e+06   1.5972997e+03
   4.5432826e+05   7.3239705e+06   1.5973412e+03
   4.5433805e+05   7.3239783e+06   1.5973826e+03
   4.5434783e+05   7.3239861e+06   1.5974241e+03
   4.5435762e+05   7.3239939e+06   1.5974656e+03
   4.5436741e+05   7.3240016e+06   1.5975071e+03
   4.5437719e+05   7.3240094e+06   1.5975486e+03
   4.5438698e+05   7.3240172e+06   1.5975901e+03
   4.5439677e+05   7.3240250e+06   1.5976315e+03
   4.5440655e+05   7.3240328e+06   1.5976753e+03
   4.5441634e+05   7.3240405e+06   1.5977197e+03
   4.5442613e+05   7.3240483e+06   1.5977641e+03
   4.5443591e+05   7.3240561e+06   1.5978085e+03
   4.5444570e+05   7.3240639e+06   1.5978528e+03
   4.5445549e+05   7.3240716e+06   1.5978972e+03
   4.5446527e+05   7.3240794e+06   1.5979415e+03
   4.5447506e+05   7.3240872e+06   1.5979859e+03
   4.5448485e+05   7.3240950e+06   1.5980474e+03
   4.5449463e+05   7.3241027e+06   1.5981350e+03
   4.5450442e+05   7.3241105e+06   1.5982225e+03
   4.5451421e+05   7.3241183e+06   1.5983101e+03
   4.5452399e+05   7.3241261e+06   1.5983978e+03
   4.5453378e+05   7.3241339e+06   1.5984854e+03
   4.5454356e+05   7.3241416e+06   1.5985731e+03
   4.5455335e+05   7.3241494e+06   1.5986608e+03
   4.5456314e+05   7.3241572e+06   1.5987485e+03
   4.5457292e+05   7.3241650e+06   1.5988362e+03
   4.5458271e+05   7.3241727e+06   1.5989240e+03
   4.5459250e+05   7.3241805e+06   1.5990118e+03
   4.5460228e+05   7.3241883e+06   1.5990995e+03
   4.5461207e+05   7.3241961e+06   1.5991873e+03
   4.5462186e+05   7.3242038e+06   1.5992751e+03
   4.5463164e+05   7.3242116e+06   1.5993628e+03
   4.5464143e+05   7.3242194e+06   1.5994506e+03
   4.5465122e+05   7.3242272e+06   1.5995383e+03
   4.5466100e+05   7.3242349e+06   1.5996260e+03
   4.5467079e+05   7.3242427e+06   1.5997137e+03
   4.5468058e+05   7.3242505e+06   1.5998013e+03
   4.5469036e+05   7.3242583e+06   1.5998890e+03
   4.5470015e+05   7.3242661e+06   1.5999766e+03
   4.5470994e+05   7.3242738e+06   1.6000641e+03
   4.5471972e+05   7.3242816e+06   1.6001516e+03
   4.5472951e+05   7.3242894e+06   1.6002391e+03
   4.5473930e+05   7.3242972e+06   1.6003265e+03
   4.5474908e+05   7.3243049e+06   1.6004139e+03
   4.5475887e+05   7.3243127e+06   1.6005013e+03
   4.5476866e+05   7.3243205e+06   1.6005886e+03
   4.5477844e+05   7.3243283e+06   1.6006758e+03
   4.5478823e+05   7.3243360e+06   1.6007631e+03
   4.5479801e+05   7.3243438e+06   1.6008502e+03
   4.5480780e+05   7.3243516e+06   1.6009374e+03
   4.5481759e+05   7.3243594e+06   1.6010245e+03
   4.5482737e+05   7.3243671e+06   1.6011115e+03
   4.5483716e+05   7.3243749e+06   1.6011985e+03
   4.5484695e+05   7.3243827e+06   1.6012855e+03
   4.5485673e+05   7.3243905e+06   1.6013724e+03
   4.5486652e+05   7.3243983e+06   1.6014594e+03
   4.5487631e+05   7.3244060e+06   1.6015463e+03
   4.5488609e+05   7.3244138e+06   1.6016331e+03
   4.5489588e+05   7.3244216e+06   1.6017200e+03
   4.5490567e+05   7.3244294e+06   1.6018070e+03
   4.5491545e+05   7.3244371e+06   1.6018939e+03
   4.5492524e+05   7.3244449e+06   1.6019808e+03
   4.5493503e+05   7.3244527e+06   1.6020678e+03
   4.5494481e+05   7.3244605e+06   1.6021547e+03
   4.5495460e+05   7.3244682e+06   1.6022418e+03
   4.5496439e+05   7.3244760e+06   1.6023289e+03
   4.5497417e+05   7.3244838e+06   1.6024161e+03
   4.5498396e+05   7.3244916e+06   1.6025035e+03
   4.5499375e+05   7.3244993e+06   1.6025910e+03
   4.5500353e+05   7.3245071e+06   1.6026787e+03
   4.5501332e+05   7.3245149e+06   1.6027667e+03
   4.5502311e+05   7.3245227e+06   1.6028550e+03
   4.5503289e+05   7.3245305e+06   1.6029435e+03
   4.5504268e+05   7.3245382e+06   1.6030322e+03
   4.5505246e+05   7.3245460e+06   1.6031213e+03
   4.5506225e+05   7.3245538e+06   1.6032106e+03
   4.5507204e+05   7.3245616e+06   1.6033001e+03
   4.5508182e+05   7.3245693e+06   1.6033899e+03
   4.5509161e+05   7.3245771e+06   1.6034800e+03
   4.5510140e+05   7.3245849e+06   1.6035704e+03
   4.5511118e+05   7.3245927e+06   1.6036610e+03
   4.5512097e+05   7.3246004e+06   1.6037519e+03
   4.5513076e+05   7.3246082e+06   1.6038430e+03
   4.5514054e+05   7.3246160e+06   1.6039344e+03
   4.5515033e+05   7.3246238e+06   1.6040261e+03
   4.5516012e+05   7.3246315e+06   1.6041180e+03
   4.5516990e+05   7.3246393e+06   1.6042101e+03
   4.5517969e+05   7.3246471e+06   1.6043026e+03
   4.5518948e+05   7.3246549e+06   1.6043953e+03
   4.5519926e+05   7.3246627e+06   1.6044882e+03
   4.5520905e+05   7.3246704e+06   1.6045814e+03
   4.5521884e+05   7.3246782e+06   1.6046748e+03
   4.5522862e+05   7.3246860e+06   1.6047684e+03
   4.5523841e+05   7.3246938e+06   1.6048624e+03
   4.5524820e+05   7.3247015e+06   1.6049565e+03
   4.5525798e+05   7.3247093e+06   1.6050509e+03
   4.5526777e+05   7.3247171e+06   1.6051456e+03
   4.5527756e+05   7.3247249e+06   1.6052404e+03
   4.5528734e+05   7.3247326e+06   1.6053356e+03
   4.5529713e+05   7.3247404e+06   1.6054309e+03
   4.5530692e+05   7.3247482e+06   1.6055266e+03
   4.5531670e+05   7.3247560e+06   1.6056224e+03
   4.5532649e+05   7.3247637e+06   1.6057184e+03
   4.5533627e+05   7.3247715e+06   1.6058148e+03
   4.5534606e+05   7.3247793e+06   1.6059114e+03
   4.5535585e+05   7.3247871e+06   1.6060082e+03
   4.5536563e+05   7.3247949e+06   1.6061053e+03
   4.5537542e+05   7.3248026e+06   1.6062026e+03
   4.5538521e+05   7.3248104e+06   1.6063002e+03
   4.5539499e+05   7.3248182e+06   1.6063981e+03
   4.5540478e+05   7.3248260e+06   1.6064963e+03
   4.5541457e+05   7.3248337e+06   1.6065947e+03
   4.5542435e+05   7.3248415e+06   1.6066934e+03
   4.5543414e+05   7.3248493e+06   1.6067924e+03
   4.5544393e+05   7.3248571e+06   1.6068917e+03
   4.5545371e+05   7.3248648e+06   1.6069913e+03
